,Unnamed: 0,title,date,stock
232,929271.0,[[0.9991614]],2020-02-14 06:17:00-05:00,NVDA
231,929270.0,[[0.9999941]],2020-02-14 06:57:00-05:00,NVDA
230,929269.0,[[0.9999958]],2020-02-14 07:05:00-05:00,NVDA
229,929268.0,[[0.93722993]],2020-02-14 07:11:00-05:00,NVDA
228,929267.0,[[0.99999124]],2020-02-14 07:24:00-05:00,NVDA
227,929266.0,[[0.9999947]],2020-02-14 07:25:00-05:00,NVDA
226,929265.0,[[0.9980952]],2020-02-14 07:37:00-05:00,NVDA
225,929264.0,[[0.99999624]],2020-02-14 07:41:00-05:00,NVDA
224,929263.0,[[0.9998203]],2020-02-14 07:48:00-05:00,NVDA
223,929262.0,[[0.9999984]],2020-02-14 07:49:00-05:00,NVDA
222,929261.0,[[0.997939]],2020-02-14 08:31:00-05:00,NVDA
221,929260.0,[[0.00110566]],2020-02-14 08:44:00-05:00,NVDA
220,929259.0,[[0.9999835]],2020-02-14 08:58:00-05:00,NVDA
3960,569948.0,[[0.99999696]],2020-02-14 09:02:00-05:00,GOOGL
219,929258.0,[[0.9999529]],2020-02-14 09:14:00-05:00,NVDA
218,929257.0,[[0.9994135]],2020-02-14 09:16:00-05:00,NVDA
217,929256.0,[[0.99999624]],2020-02-14 09:40:00-05:00,NVDA
216,929255.0,[[0.99999714]],2020-02-14 09:51:00-05:00,NVDA
215,929254.0,[[0.9999947]],2020-02-14 09:57:00-05:00,NVDA
214,929253.0,[[0.9330631]],2020-02-14 10:02:00-05:00,NVDA
213,929252.0,[[0.999962]],2020-02-14 10:12:00-05:00,NVDA
212,929251.0,[[0.00018986]],2020-02-14 10:15:00-05:00,NVDA
211,929250.0,[[0.9999448]],2020-02-14 12:05:00-05:00,NVDA
210,929249.0,[[0.99593574]],2020-02-14 12:23:00-05:00,NVDA
209,929248.0,[[0.9999999]],2020-02-14 12:42:00-05:00,NVDA
3959,569947.0,[[0.9999976]],2020-02-14 13:28:00-05:00,GOOGL
207,929246.0,[[0.9997729]],2020-02-14 13:38:00-05:00,NVDA
208,929247.0,[[0.99999326]],2020-02-14 13:38:00-05:00,NVDA
206,929245.0,[[0.99999243]],2020-02-14 13:51:00-05:00,NVDA
205,929244.0,[[0.99995685]],2020-02-14 13:52:00-05:00,NVDA
3958,569946.0,[[0.99979824]],2020-02-14 13:56:00-05:00,GOOGL
204,929243.0,[[0.99993646]],2020-02-14 14:08:00-05:00,NVDA
203,929242.0,[[5.4909183e-06]],2020-02-14 14:22:00-05:00,NVDA
202,929241.0,[[0.99528164]],2020-02-18 05:13:00-05:00,NVDA
3957,569945.0,[[0.99992454]],2020-02-18 07:37:00-05:00,GOOGL
201,929240.0,[[0.99999785]],2020-02-18 07:48:00-05:00,NVDA
3956,569944.0,[[0.00107042]],2020-02-18 08:57:00-05:00,GOOGL
200,929239.0,[[0.6282858]],2020-02-18 10:14:00-05:00,NVDA
3955,569943.0,[[4.5797042e-05]],2020-02-18 11:03:00-05:00,GOOGL
199,929238.0,[[0.99999976]],2020-02-18 11:12:00-05:00,NVDA
198,929237.0,[[0.9999702]],2020-02-18 12:10:00-05:00,NVDA
197,929236.0,[[0.98246324]],2020-02-18 12:10:00-05:00,NVDA
3954,569942.0,[[0.999924]],2020-02-18 13:00:00-05:00,GOOGL
196,929235.0,[[0.99952286]],2020-02-18 14:54:00-05:00,NVDA
3953,569941.0,[[0.99878013]],2020-02-19 05:05:00-05:00,GOOGL
195,929234.0,[[0.99997]],2020-02-19 05:18:00-05:00,NVDA
194,929233.0,[[0.99998707]],2020-02-19 06:00:00-05:00,NVDA
3952,569940.0,[[0.99998707]],2020-02-19 06:00:00-05:00,GOOGL
3951,569939.0,[[0.9998095]],2020-02-19 07:14:00-05:00,GOOGL
193,929232.0,[[0.7221275]],2020-02-19 08:39:00-05:00,NVDA
192,929231.0,[[0.99623996]],2020-02-19 08:52:00-05:00,NVDA
191,929230.0,[[0.99998116]],2020-02-19 09:35:00-05:00,NVDA
190,929229.0,[[1.]],2020-02-19 09:36:00-05:00,NVDA
3950,569938.0,[[0.9999762]],2020-02-19 09:57:00-05:00,GOOGL
3949,569937.0,[[0.9999963]],2020-02-19 10:02:00-05:00,GOOGL
3948,569936.0,[[0.99678063]],2020-02-19 10:05:00-05:00,GOOGL
3947,569935.0,[[0.04328398]],2020-02-19 10:32:00-05:00,GOOGL
189,929228.0,[[0.04328398]],2020-02-19 10:32:00-05:00,NVDA
3946,569934.0,[[0.9987882]],2020-02-19 12:15:00-05:00,GOOGL
188,929227.0,[[0.21577345]],2020-02-19 12:18:00-05:00,NVDA
187,929226.0,[[0.9999562]],2020-02-19 14:00:00-05:00,NVDA
186,929225.0,[[0.9997503]],2020-02-20 05:16:00-05:00,NVDA
3945,569933.0,[[0.99885744]],2020-02-20 07:35:00-05:00,GOOGL
3944,569932.0,[[0.9999868]],2020-02-20 08:42:00-05:00,GOOGL
185,929224.0,[[0.0380189]],2020-02-20 09:39:00-05:00,NVDA
184,929223.0,[[0.00024791]],2020-02-20 10:26:00-05:00,NVDA
3943,569931.0,[[0.50272393]],2020-02-20 11:27:00-05:00,GOOGL
183,929222.0,[[0.01308873]],2020-02-20 11:42:00-05:00,NVDA
3942,569930.0,[[0.9999435]],2020-02-20 11:49:00-05:00,GOOGL
3941,569929.0,[[0.9984119]],2020-02-20 12:20:00-05:00,GOOGL
3940,569928.0,[[0.41217712]],2020-02-20 23:17:00-05:00,GOOGL
3939,569927.0,[[0.06542721]],2020-02-21 02:42:00-05:00,GOOGL
3938,569926.0,[[0.9979756]],2020-02-21 04:48:00-05:00,GOOGL
3937,569925.0,[[0.9999474]],2020-02-21 06:29:00-05:00,GOOGL
3936,569924.0,[[0.9999992]],2020-02-21 07:05:00-05:00,GOOGL
3935,569923.0,[[0.9999933]],2020-02-21 10:05:00-05:00,GOOGL
182,929221.0,[[0.00108404]],2020-02-21 10:36:00-05:00,NVDA
3934,569922.0,[[0.9809367]],2020-02-21 11:58:00-05:00,GOOGL
3933,569921.0,[[0.9996927]],2020-02-21 14:14:00-05:00,GOOGL
5529,186319.0,[[0.99876255]],2020-02-22 08:25:00-05:00,BRK
3932,569920.0,[[0.9999394]],2020-02-24 04:05:00-05:00,GOOGL
3931,569919.0,[[0.9999998]],2020-02-24 07:12:00-05:00,GOOGL
3930,569918.0,[[0.8616698]],2020-02-24 07:30:00-05:00,GOOGL
181,929220.0,[[0.9963699]],2020-02-24 07:36:00-05:00,NVDA
180,929219.0,[[0.9688151]],2020-02-24 07:45:00-05:00,NVDA
5528,186318.0,[[1.]],2020-02-24 08:54:00-05:00,BRK
5864,186654.0,[[1.]],2020-02-24 08:54:00-05:00,BRK
3929,569917.0,[[0.99559397]],2020-02-24 08:55:00-05:00,GOOGL
179,929218.0,[[0.99999946]],2020-02-24 09:55:00-05:00,NVDA
3928,569916.0,[[0.9999742]],2020-02-24 11:28:00-05:00,GOOGL
5527,186317.0,[[0.99999917]],2020-02-24 13:08:00-05:00,BRK
5863,186653.0,[[0.99999917]],2020-02-24 13:08:00-05:00,BRK
5862,186652.0,[[0.9998356]],2020-02-24 13:40:00-05:00,BRK
5526,186316.0,[[0.9998356]],2020-02-24 13:40:00-05:00,BRK
3927,569915.0,[[0.9308469]],2020-02-24 15:22:00-05:00,GOOGL
178,929217.0,[[1.9788517e-05]],2020-02-25 05:09:00-05:00,NVDA
177,929216.0,[[0.99782807]],2020-02-25 08:29:00-05:00,NVDA
3926,569914.0,[[0.99990326]],2020-02-25 09:35:00-05:00,GOOGL
3925,569913.0,[[0.9999999]],2020-02-25 09:39:00-05:00,GOOGL
176,929215.0,[[0.9999853]],2020-02-25 09:52:00-05:00,NVDA
3924,569912.0,[[0.99993956]],2020-02-25 09:53:00-05:00,GOOGL
175,929214.0,[[0.00099367]],2020-02-25 10:14:00-05:00,NVDA
3922,569910.0,[[0.9995349]],2020-02-25 11:42:00-05:00,GOOGL
3923,569911.0,[[0.9999756]],2020-02-25 11:42:00-05:00,GOOGL
3921,569909.0,[[0.99999994]],2020-02-25 23:58:00-05:00,GOOGL
3920,569908.0,[[0.9982916]],2020-02-26 00:15:00-05:00,GOOGL
174,929213.0,[[0.9999955]],2020-02-26 09:53:00-05:00,NVDA
173,929212.0,[[0.9999972]],2020-02-26 14:19:00-05:00,NVDA
172,929211.0,[[0.9999458]],2020-02-26 14:40:00-05:00,NVDA
3919,569907.0,[[0.99999946]],2020-02-26 14:51:00-05:00,GOOGL
3918,569906.0,[[0.999992]],2020-02-26 23:09:00-05:00,GOOGL
3917,569905.0,[[0.9982798]],2020-02-27 07:47:00-05:00,GOOGL
171,929210.0,[[0.4504435]],2020-02-27 08:28:00-05:00,NVDA
3916,569904.0,[[0.999997]],2020-02-27 09:10:00-05:00,GOOGL
3915,569903.0,[[2.2991791e-05]],2020-02-27 09:34:00-05:00,GOOGL
170,929209.0,[[0.99156684]],2020-02-27 09:39:00-05:00,NVDA
3914,569902.0,[[0.9999926]],2020-02-27 12:46:00-05:00,GOOGL
169,929208.0,[[0.3758224]],2020-02-27 17:03:00-05:00,NVDA
3913,569901.0,[[2.2700306e-05]],2020-02-28 09:24:00-05:00,GOOGL
168,929207.0,[[0.9999813]],2020-02-28 13:35:00-05:00,NVDA
3912,569900.0,[[0.999996]],2020-02-28 14:38:00-05:00,GOOGL
3911,569899.0,[[0.99999994]],2020-02-28 17:07:00-05:00,GOOGL
3910,569898.0,[[0.00190401]],2020-03-02 09:12:00-05:00,GOOGL
167,929206.0,[[0.9999921]],2020-03-02 13:01:00-05:00,NVDA
3909,569897.0,[[0.99988383]],2020-03-02 16:21:00-05:00,GOOGL
166,929205.0,[[0.9554059]],2020-03-02 17:15:00-05:00,NVDA
3908,569896.0,[[1.]],2020-03-02 22:03:00-05:00,GOOGL
165,929204.0,[[0.9999975]],2020-03-03 05:22:00-05:00,NVDA
164,929203.0,[[0.9999883]],2020-03-03 09:02:00-05:00,NVDA
3907,569895.0,[[0.9993047]],2020-03-03 09:27:00-05:00,GOOGL
163,929202.0,[[0.18788959]],2020-03-03 11:41:00-05:00,NVDA
3906,569894.0,[[0.99999774]],2020-03-03 12:10:00-05:00,GOOGL
3905,569893.0,[[0.9997138]],2020-03-03 15:41:00-05:00,GOOGL
3904,569892.0,[[0.9344616]],2020-03-03 15:50:00-05:00,GOOGL
162,929201.0,[[0.996424]],2020-03-04 09:19:00-05:00,NVDA
3903,569891.0,[[0.99998635]],2020-03-04 15:30:00-05:00,GOOGL
3902,569890.0,[[0.99999124]],2020-03-04 16:51:00-05:00,GOOGL
3901,569889.0,[[0.93076307]],2020-03-05 05:43:00-05:00,GOOGL
161,929200.0,[[0.9997514]],2020-03-05 07:33:00-05:00,NVDA
3900,569888.0,[[0.99999857]],2020-03-05 09:03:00-05:00,GOOGL
3899,569887.0,[[0.99999946]],2020-03-05 09:10:00-05:00,GOOGL
3898,569886.0,[[0.91774875]],2020-03-05 10:09:00-05:00,GOOGL
3897,569885.0,[[0.00014384]],2020-03-05 11:55:00-05:00,GOOGL
3896,569884.0,[[0.9994891]],2020-03-05 12:30:00-05:00,GOOGL
3895,569883.0,[[0.00176255]],2020-03-06 04:22:00-05:00,GOOGL
3894,569882.0,[[0.985157]],2020-03-06 07:43:00-05:00,GOOGL
160,929199.0,[[0.998303]],2020-03-06 07:52:00-05:00,NVDA
3893,569881.0,[[0.22922544]],2020-03-06 08:04:00-05:00,GOOGL
3892,569880.0,[[0.999999]],2020-03-06 08:33:00-05:00,GOOGL
3891,569879.0,[[0.9821188]],2020-03-06 08:46:00-05:00,GOOGL
159,929198.0,[[0.9821188]],2020-03-06 08:46:00-05:00,NVDA
3890,569878.0,[[0.99937266]],2020-03-06 08:57:00-05:00,GOOGL
3889,569877.0,[[0.998203]],2020-03-06 16:26:00-05:00,GOOGL
3888,569876.0,[[0.9999992]],2020-03-09 01:21:00-04:00,GOOGL
3887,569875.0,[[0.9999935]],2020-03-09 03:51:00-04:00,GOOGL
3886,569874.0,[[0.0155677]],2020-03-09 08:09:00-04:00,GOOGL
158,929197.0,[[1.]],2020-03-09 10:05:00-04:00,NVDA
157,929196.0,[[0.6878251]],2020-03-09 10:20:00-04:00,NVDA
3601,7589.0,[[0.9815759]],2020-03-09 12:00:00-04:00,AAPL
3885,569873.0,[[0.9963077]],2020-03-09 12:54:00-04:00,GOOGL
3600,7588.0,[[0.64300424]],2020-03-09 13:57:00-04:00,AAPL
3599,7587.0,[[0.9999767]],2020-03-09 17:09:00-04:00,AAPL
3884,569872.0,[[0.9999976]],2020-03-10 00:58:00-04:00,GOOGL
3598,7586.0,[[0.9997141]],2020-03-10 05:57:00-04:00,AAPL
3597,7585.0,[[0.99863267]],2020-03-10 07:06:00-04:00,AAPL
3596,7584.0,[[0.94039005]],2020-03-10 07:11:00-04:00,AAPL
3883,569871.0,[[0.94039005]],2020-03-10 07:11:00-04:00,GOOGL
156,929195.0,[[0.94039005]],2020-03-10 07:11:00-04:00,NVDA
3595,7583.0,[[0.99964666]],2020-03-10 09:42:00-04:00,AAPL
3594,7582.0,[[0.99926883]],2020-03-10 10:27:00-04:00,AAPL
3593,7581.0,[[0.99996835]],2020-03-10 10:34:00-04:00,AAPL
3592,7580.0,[[0.8920294]],2020-03-10 11:16:00-04:00,AAPL
3591,7579.0,[[0.9999997]],2020-03-10 13:59:00-04:00,AAPL
3882,569870.0,[[0.99920917]],2020-03-10 17:30:00-04:00,GOOGL
3590,7578.0,[[0.9520386]],2020-03-11 03:45:00-04:00,AAPL
3881,569869.0,[[0.9520386]],2020-03-11 03:45:00-04:00,GOOGL
3880,569868.0,[[0.9999918]],2020-03-11 04:08:00-04:00,GOOGL
3879,569867.0,[[0.9999999]],2020-03-11 05:16:00-04:00,GOOGL
3878,569866.0,[[0.9999998]],2020-03-11 05:42:00-04:00,GOOGL
155,929194.0,[[0.18938252]],2020-03-11 07:17:00-04:00,NVDA
3589,7577.0,[[0.18938252]],2020-03-11 07:17:00-04:00,AAPL
3877,569865.0,[[0.18938252]],2020-03-11 07:17:00-04:00,GOOGL
3588,7576.0,[[0.99999255]],2020-03-11 07:51:00-04:00,AAPL
3587,7575.0,[[0.9999651]],2020-03-11 09:02:00-04:00,AAPL
3586,7574.0,[[0.9998914]],2020-03-11 09:50:00-04:00,AAPL
3585,7573.0,[[0.99999946]],2020-03-11 09:58:00-04:00,AAPL
3584,7572.0,[[0.9993289]],2020-03-11 10:37:00-04:00,AAPL
3876,569864.0,[[0.9993289]],2020-03-11 10:37:00-04:00,GOOGL
3583,7571.0,[[0.9918435]],2020-03-11 10:44:00-04:00,AAPL
3581,7569.0,[[0.99999017]],2020-03-11 11:51:00-04:00,AAPL
3582,7570.0,[[0.9986514]],2020-03-11 11:51:00-04:00,AAPL
3580,7568.0,[[0.9999859]],2020-03-11 12:44:00-04:00,AAPL
154,929193.0,[[0.9999859]],2020-03-11 12:44:00-04:00,NVDA
3875,569863.0,[[0.9999859]],2020-03-11 12:44:00-04:00,GOOGL
3579,7567.0,[[0.02137838]],2020-03-11 14:10:00-04:00,AAPL
3578,7566.0,[[0.9853893]],2020-03-11 14:20:00-04:00,AAPL
3874,569862.0,[[0.99999976]],2020-03-11 15:18:00-04:00,GOOGL
3577,7565.0,[[0.0154381]],2020-03-11 22:01:00-04:00,AAPL
3873,569861.0,[[0.0154381]],2020-03-11 22:01:00-04:00,GOOGL
3872,569860.0,[[0.9999992]],2020-03-12 03:38:00-04:00,GOOGL
3576,7564.0,[[0.02666552]],2020-03-12 09:02:00-04:00,AAPL
153,929192.0,[[0.02666552]],2020-03-12 09:02:00-04:00,NVDA
3871,569859.0,[[5.078642e-05]],2020-03-12 09:20:00-04:00,GOOGL
3575,7563.0,[[0.999999]],2020-03-12 10:35:00-04:00,AAPL
3574,7562.0,[[0.9999298]],2020-03-12 12:02:00-04:00,AAPL
3573,7561.0,[[0.28399453]],2020-03-12 12:40:00-04:00,AAPL
3572,7560.0,[[0.9997271]],2020-03-12 17:15:00-04:00,AAPL
3571,7559.0,[[0.9996676]],2020-03-13 05:33:00-04:00,AAPL
3570,7558.0,[[0.9784638]],2020-03-13 05:36:00-04:00,AAPL
3569,7557.0,[[0.9761956]],2020-03-13 08:26:00-04:00,AAPL
3568,7556.0,[[0.9999976]],2020-03-13 09:07:00-04:00,AAPL
152,929191.0,[[0.9997748]],2020-03-13 09:08:00-04:00,NVDA
3870,569858.0,[[0.9998275]],2020-03-13 09:30:00-04:00,GOOGL
3869,569857.0,[[0.9991303]],2020-03-13 09:53:00-04:00,GOOGL
3567,7555.0,[[0.98741096]],2020-03-13 09:54:00-04:00,AAPL
3566,7554.0,[[0.999986]],2020-03-13 09:57:00-04:00,AAPL
3565,7553.0,[[0.99999756]],2020-03-13 10:12:00-04:00,AAPL
3868,569856.0,[[0.99999756]],2020-03-13 10:12:00-04:00,GOOGL
3867,569855.0,[[0.9999781]],2020-03-13 10:27:00-04:00,GOOGL
3564,7552.0,[[0.9999977]],2020-03-13 12:01:00-04:00,AAPL
3563,7551.0,[[0.9999994]],2020-03-13 12:36:00-04:00,AAPL
3562,7550.0,[[0.91391355]],2020-03-13 12:38:00-04:00,AAPL
3561,7549.0,[[1.]],2020-03-13 13:29:00-04:00,AAPL
3866,569854.0,[[0.99999785]],2020-03-13 15:39:00-04:00,GOOGL
3865,569853.0,[[0.9999994]],2020-03-13 15:44:00-04:00,GOOGL
3864,569852.0,[[0.99740607]],2020-03-13 16:45:00-04:00,GOOGL
3560,7548.0,[[0.00053671]],2020-03-14 11:02:00-04:00,AAPL
3559,7547.0,[[0.99999946]],2020-03-14 12:58:00-04:00,AAPL
3558,7546.0,[[0.00447568]],2020-03-15 09:21:00-04:00,AAPL
3557,7545.0,[[0.99999386]],2020-03-15 09:45:00-04:00,AAPL
3556,7544.0,[[1.]],2020-03-15 22:16:00-04:00,AAPL
3555,7543.0,[[1.]],2020-03-15 22:54:00-04:00,AAPL
3863,569851.0,[[0.99999857]],2020-03-16 01:20:00-04:00,GOOGL
3862,569850.0,[[0.98573875]],2020-03-16 04:32:00-04:00,GOOGL
3554,7542.0,[[0.9999255]],2020-03-16 04:50:00-04:00,AAPL
3553,7541.0,[[0.4226207]],2020-03-16 05:03:00-04:00,AAPL
3861,569849.0,[[0.9538687]],2020-03-16 05:28:00-04:00,GOOGL
151,929190.0,[[0.9999852]],2020-03-16 05:38:00-04:00,NVDA
3552,7540.0,[[0.03643171]],2020-03-16 05:42:00-04:00,AAPL
3551,7539.0,[[7.91927e-05]],2020-03-16 07:24:00-04:00,AAPL
3550,7538.0,[[0.2321585]],2020-03-16 07:24:00-04:00,AAPL
150,929189.0,[[0.0043686]],2020-03-16 08:39:00-04:00,NVDA
3860,569848.0,[[5.078642e-05]],2020-03-16 08:52:00-04:00,GOOGL
3549,7537.0,[[0.9999947]],2020-03-16 10:01:00-04:00,AAPL
3548,7536.0,[[0.9998042]],2020-03-16 11:41:00-04:00,AAPL
3547,7535.0,[[0.9918922]],2020-03-16 12:00:00-04:00,AAPL
3546,7534.0,[[0.95442337]],2020-03-16 14:12:00-04:00,AAPL
3859,569847.0,[[0.99999934]],2020-03-16 14:41:00-04:00,GOOGL
3545,7533.0,[[0.9999999]],2020-03-16 22:16:00-04:00,AAPL
3544,7532.0,[[0.9994029]],2020-03-16 23:55:00-04:00,AAPL
3858,569846.0,[[0.9999046]],2020-03-17 01:10:00-04:00,GOOGL
3543,7531.0,[[0.9999046]],2020-03-17 01:10:00-04:00,AAPL
3542,7530.0,[[0.99342126]],2020-03-17 01:42:00-04:00,AAPL
3857,569845.0,[[0.99342126]],2020-03-17 01:42:00-04:00,GOOGL
3541,7529.0,[[0.9995515]],2020-03-17 06:13:00-04:00,AAPL
3540,7528.0,[[0.9571851]],2020-03-17 06:43:00-04:00,AAPL
3856,569844.0,[[0.9571851]],2020-03-17 06:43:00-04:00,GOOGL
3539,7527.0,[[0.7752814]],2020-03-17 06:49:00-04:00,AAPL
3538,7526.0,[[0.25055096]],2020-03-17 08:47:00-04:00,AAPL
3537,7525.0,[[0.00018819]],2020-03-17 09:06:00-04:00,AAPL
149,929188.0,[[0.9999945]],2020-03-17 09:19:00-04:00,NVDA
3536,7524.0,[[0.9997018]],2020-03-17 10:23:00-04:00,AAPL
3535,7523.0,[[0.9999997]],2020-03-17 11:42:00-04:00,AAPL
3534,7522.0,[[0.9990646]],2020-03-17 11:42:00-04:00,AAPL
3533,7521.0,[[0.9916854]],2020-03-17 11:46:00-04:00,AAPL
3532,7520.0,[[0.9999736]],2020-03-17 11:48:00-04:00,AAPL
3855,569843.0,[[0.34064913]],2020-03-17 12:11:00-04:00,GOOGL
148,929187.0,[[0.34064913]],2020-03-17 12:11:00-04:00,NVDA
3854,569842.0,[[0.99999964]],2020-03-17 13:14:00-04:00,GOOGL
3853,569841.0,[[0.9997536]],2020-03-17 14:58:00-04:00,GOOGL
3852,569840.0,[[0.9999727]],2020-03-17 17:00:00-04:00,GOOGL
3851,569839.0,[[0.9999746]],2020-03-18 04:01:00-04:00,GOOGL
3850,569838.0,[[0.99999875]],2020-03-18 06:15:00-04:00,GOOGL
147,929186.0,[[0.998486]],2020-03-18 07:49:00-04:00,NVDA
3531,7519.0,[[0.9999999]],2020-03-18 08:01:00-04:00,AAPL
3530,7518.0,[[0.02666552]],2020-03-18 08:48:00-04:00,AAPL
146,929185.0,[[0.02666552]],2020-03-18 08:48:00-04:00,NVDA
3849,569837.0,[[0.00044402]],2020-03-18 09:00:00-04:00,GOOGL
145,929184.0,[[0.00161522]],2020-03-18 09:13:00-04:00,NVDA
3529,7517.0,[[0.11510779]],2020-03-18 09:53:00-04:00,AAPL
3848,569836.0,[[0.11510779]],2020-03-18 09:53:00-04:00,GOOGL
3847,569835.0,[[0.01784278]],2020-03-18 10:23:00-04:00,GOOGL
3528,7516.0,[[0.994729]],2020-03-18 11:26:00-04:00,AAPL
3527,7515.0,[[0.99802256]],2020-03-19 08:50:00-04:00,AAPL
144,929183.0,[[0.6296054]],2020-03-19 09:02:00-04:00,NVDA
3526,7514.0,[[0.00163155]],2020-03-19 10:12:00-04:00,AAPL
3846,569834.0,[[0.00163155]],2020-03-19 10:12:00-04:00,GOOGL
143,929182.0,[[0.9999973]],2020-03-19 10:47:00-04:00,NVDA
142,929181.0,[[0.9999943]],2020-03-19 17:09:00-04:00,NVDA
3845,569833.0,[[0.00973633]],2020-03-20 05:21:00-04:00,GOOGL
3525,7513.0,[[0.99304897]],2020-03-20 06:15:00-04:00,AAPL
3844,569832.0,[[0.99999434]],2020-03-20 08:31:00-04:00,GOOGL
3524,7512.0,[[0.99999434]],2020-03-20 08:31:00-04:00,AAPL
141,929180.0,[[0.99999434]],2020-03-20 08:31:00-04:00,NVDA
140,929179.0,[[0.00155371]],2020-03-20 10:39:00-04:00,NVDA
139,929178.0,[[0.99999905]],2020-03-20 15:37:00-04:00,NVDA
3523,7511.0,[[0.9996793]],2020-03-21 16:11:00-04:00,AAPL
3522,7510.0,[[0.9999701]],2020-03-23 03:37:00-04:00,AAPL
3521,7509.0,[[0.00501643]],2020-03-23 05:33:00-04:00,AAPL
3520,7508.0,[[0.02199098]],2020-03-23 07:40:00-04:00,AAPL
3843,569831.0,[[1.]],2020-03-23 08:21:00-04:00,GOOGL
3519,7507.0,[[1.]],2020-03-23 08:21:00-04:00,AAPL
138,929177.0,[[0.99999905]],2020-03-23 09:21:00-04:00,NVDA
3518,7506.0,[[0.9973694]],2020-03-23 10:12:00-04:00,AAPL
3842,569830.0,[[0.00020752]],2020-03-23 10:34:00-04:00,GOOGL
3517,7505.0,[[0.9951198]],2020-03-23 11:14:00-04:00,AAPL
3841,569829.0,[[0.9951198]],2020-03-23 11:14:00-04:00,GOOGL
3516,7504.0,[[0.76280254]],2020-03-23 12:27:00-04:00,AAPL
3840,569828.0,[[0.9999992]],2020-03-23 12:54:00-04:00,GOOGL
3515,7503.0,[[0.02773636]],2020-03-23 22:29:00-04:00,AAPL
3839,569827.0,[[0.999947]],2020-03-24 02:01:00-04:00,GOOGL
137,929176.0,[[0.9999488]],2020-03-24 06:19:00-04:00,NVDA
3838,569826.0,[[0.9999999]],2020-03-24 06:40:00-04:00,GOOGL
136,929175.0,[[0.05772515]],2020-03-24 07:12:00-04:00,NVDA
3514,7502.0,[[0.05772515]],2020-03-24 07:12:00-04:00,AAPL
135,929174.0,[[0.9999963]],2020-03-24 07:58:00-04:00,NVDA
3513,7501.0,[[0.99994236]],2020-03-24 09:10:00-04:00,AAPL
134,929173.0,[[0.99994236]],2020-03-24 09:10:00-04:00,NVDA
3837,569825.0,[[0.99994963]],2020-03-24 09:25:00-04:00,GOOGL
133,929172.0,[[0.9992299]],2020-03-24 09:56:00-04:00,NVDA
3836,569824.0,[[0.9992299]],2020-03-24 09:56:00-04:00,GOOGL
3512,7500.0,[[0.9992299]],2020-03-24 09:56:00-04:00,AAPL
132,929171.0,[[0.97545165]],2020-03-24 10:48:00-04:00,NVDA
130,929169.0,[[0.999293]],2020-03-24 11:46:00-04:00,NVDA
131,929170.0,[[0.9999333]],2020-03-24 11:46:00-04:00,NVDA
3511,7499.0,[[0.01939152]],2020-03-24 12:50:00-04:00,AAPL
129,929168.0,[[0.01939152]],2020-03-24 12:50:00-04:00,NVDA
3510,7498.0,[[0.98458976]],2020-03-24 13:06:00-04:00,AAPL
128,929167.0,[[0.999905]],2020-03-24 13:49:00-04:00,NVDA
3835,569823.0,[[0.99996835]],2020-03-24 14:42:00-04:00,GOOGL
3509,7497.0,[[0.83879596]],2020-03-24 14:43:00-04:00,AAPL
3508,7496.0,[[0.9959227]],2020-03-24 15:17:00-04:00,AAPL
3834,569822.0,[[0.9999953]],2020-03-25 03:13:00-04:00,GOOGL
3507,7495.0,[[0.99985385]],2020-03-25 04:02:00-04:00,AAPL
127,929166.0,[[0.99985385]],2020-03-25 04:02:00-04:00,NVDA
3833,569821.0,[[0.9998142]],2020-03-25 04:20:00-04:00,GOOGL
3506,7494.0,[[0.9999982]],2020-03-25 05:01:00-04:00,AAPL
3505,7493.0,[[0.9602044]],2020-03-25 05:21:00-04:00,AAPL
3504,7492.0,[[0.999981]],2020-03-25 06:11:00-04:00,AAPL
126,929165.0,[[0.9999661]],2020-03-25 09:42:00-04:00,NVDA
3503,7491.0,[[0.9999661]],2020-03-25 09:42:00-04:00,AAPL
3502,7490.0,[[1.]],2020-03-25 09:49:00-04:00,AAPL
3832,569820.0,[[0.00533185]],2020-03-25 10:23:00-04:00,GOOGL
3501,7489.0,[[0.9999999]],2020-03-25 10:25:00-04:00,AAPL
3500,7488.0,[[0.8877675]],2020-03-25 12:52:00-04:00,AAPL
3831,569819.0,[[0.8877675]],2020-03-25 12:52:00-04:00,GOOGL
3499,7487.0,[[1.]],2020-03-25 15:24:00-04:00,AAPL
3498,7486.0,[[0.9999993]],2020-03-25 15:44:00-04:00,AAPL
3497,7485.0,[[0.99999535]],2020-03-25 22:11:00-04:00,AAPL
3496,7484.0,[[0.9999995]],2020-03-26 00:50:00-04:00,AAPL
3830,569818.0,[[0.9999746]],2020-03-26 09:07:00-04:00,GOOGL
125,929164.0,[[0.9999808]],2020-03-26 09:58:00-04:00,NVDA
3495,7483.0,[[0.999998]],2020-03-26 14:42:00-04:00,AAPL
3494,7482.0,[[0.9999742]],2020-03-27 01:21:00-04:00,AAPL
3493,7481.0,[[0.9999995]],2020-03-27 05:01:00-04:00,AAPL
3829,569817.0,[[0.9999995]],2020-03-27 05:01:00-04:00,GOOGL
3492,7480.0,[[0.9999875]],2020-03-27 05:14:00-04:00,AAPL
3828,569816.0,[[0.9999993]],2020-03-27 06:45:00-04:00,GOOGL
3491,7479.0,[[0.9999993]],2020-03-27 06:45:00-04:00,AAPL
